着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,3,チギリ,牝4,52.0,長浜,1:44.2,,7,9.2,37.3,美浦鹿戸,470(-2)
2,4,4,ディアウス,牡4,57.0,吉田隼,1:44.3,3/4,1,3.6,37.4,栗東吉岡,452(0)
3,5,5,エアニゲラ,牝4,53.0,舟山,1:44.5,1.1/2,3,6.4,37.8,栗東池添,464(+4)
4,8,12,ジュンラトゥール,牡5,56.0,富田,1:44.7,3/4,6,8.8,37.2,栗東浜田,460(+2)
5,6,8,メイショウタイピン,牡4,55.0,池添,1:45.1,2.1/2,2,5.3,38.1,栗東飯田,502(-8)
6,5,6,アールプロスト,牡4,55.0,小沢,1:45.2,1,4,7.3,37.2,美浦伊藤大,518(+2)
7,8,11,マーウォルス,牡4,56.0,佐々木,1:45.3,3/4,8,19.2,37.5,栗東茶木,470(-4)
8,6,7,タイヨウフレア,牝4,52.0,横山琉,1:45.5,1,11,78.4,37.5,美浦杉浦,506(0)
9,2,2,フェスタリア,牡4,55.0,今村,1:45.5,ハナ,10,32.1,37.2,美浦矢野,454(+8)
10,7,9,レイザリオ,牡4,55.0,岩田康,1:46.8,8,9,21.2,39.9,栗東橋口,486(+6)
11,7,10,ラマンシュ,牡4,56.0,斎藤,1:47.4,3.1/2,5,7.7,39.8,栗東杉山佳,420(+4)
12,1,1,リッチブラック,牡7,53.0,川又,1:48.0,3.1/2,12,91.6,40.0,栗東西村,464(0)
