着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,9,パラダイスフェイス,牡3,57.0,松山,1:52.6,,1,1.1,37.3,美浦牧,506(+6)
2,8,15,スカイレックス,牡3,57.0,菅原明,1:53.9,8,3,16.0,38.1,美浦斎藤誠,488(-4)
3,7,13,ドゥーニ,牡3,57.0,津村,1:54.9,6,5,25.1,39.4,美浦矢嶋,488(-14)
4,4,6,アーティキュレート,牡3,57.0,岩田康,1:56.6,10,4,22.6,40.5,美浦手塚久,490(+2)
5,7,12,ジェイエルグリーン,牝3,55.0,横山和,1:56.7,1/2,7,66.4,40.9,美浦小西,450(-8)
6,8,14,マンモスホームラン,牡3,57.0,大野,1:56.8,3/4,6,44.9,39.5,美浦新開,538(0)
7,6,10,ヴァルク,牡3,57.0,丸田,1:57.0,3/4,13,232.1,40.1,美浦武市,478(+2)
8,2,3,オダイ,牝3,55.0,野中,1:58.2,7,12,170.3,42.8,美浦根本,416(-4)
9,3,4,ファーストシーン,牝3,55.0,杉原,1:58.2,アタマ,10,150.1,40.4,美浦大和田,446(0)
10,5,8,スターゲイザー,牡3,55.0,△長浜,1:58.7,3,9,140.3,42.1,美浦根本,538(-8)
11,1,1,フォーエバーラブ,牡3,54.0,▲上里,1:58.8,1/2,11,154.3,42.1,美浦金成,450(-6)
12,2,2,オーシャンドリーム,牝3,52.0,▲石神道,1:59.2,2,8,77.0,41.9,美浦伊藤伸,488(-10)
13,3,5,アマビエ,牝3,52.0,▲遠藤,2:02.5,大,14,265.3,43.3,美浦南田,376(-10)
14,4,7,ブレイシオン,牝3,55.0,小林脩,2:03.9,8,15,294.7,47.3,美浦青木,462(-6)
中止,6,11,サウジバラード,牡3,57.0,鮫島駿,,,2,6.1,,美浦加藤征,464(-4)
