着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,ロードクロンヌ,牡5,58.0,横山和,1:56.9,,1,2.5,37.7,栗東四位,500(0)
2,3,5,ヴァルツァーシャル,牡7,57.0,斎藤,1:57.5,3.1/2,8,25.9,37.2,美浦高木,508(-2)
3,6,11,タイトニット,牡6,57.0,川田,1:57.7,1.1/4,4,11.3,36.5,栗東今野,548(-4)
4,5,9,メリークリスマス,牡4,57.0,三浦,1:58.0,1.3/4,10,32.4,37.3,美浦小手川,504(+6)
5,4,8,ヴァンヤール,牡8,57.0,角田和,1:58.0,クビ,14,50.2,37.5,栗東庄野,534(0)
6,6,12,サイモンザナドゥ,牡6,57.0,池添,1:58.3,1.3/4,12,34.1,38.3,栗東小林,474(-8)
7,1,1,ポッドロゴ,牡5,57.0,岩田望,1:58.3,ハナ,13,43.4,38.0,栗東西園翔,480(0)
8,8,15,ナルカミ,牡4,59.0,戸崎圭,1:58.5,1,2,4.4,39.4,美浦田中博,504(-3)
9,4,7,ゼットリアン,牡6,57.0,団野,1:58.5,アタマ,5,17.5,37.3,栗東吉田,448(0)
10,5,10,シュラザック,牡4,57.0,幸,1:58.6,3/4,11,33.8,39.1,栗東大根田,494(-4)
11,2,4,ジューンアヲニヨシ,牡6,57.0,浜中,1:58.7,1/2,7,24.7,39.0,栗東松下,490(-2)
12,2,3,リアライズカミオン,牡4,57.0,坂井,1:59.1,2,3,6.2,39.1,美浦堀,518(-4)
13,7,13,チュウワクリスエス,牡4,57.0,武豊,2:00.4,8,15,52.5,40.2,美浦栗田,500(-2)
14,8,16,アクションプラン,牡6,57.0,松山,2:01.0,4,6,20.1,41.0,美浦池上,512(-2)
15,1,2,キョウキランブ,牡4,57.0,菅原明,2:01.2,3/4,16,128.7,39.9,美浦古賀慎,514(-10)
16,3,6,ハグ,牡4,57.0,高杉,2:01.7,3.1/2,9,26.2,41.9,栗東藤岡健,514(-4)
