着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,スカイメテオ,牡2,55.0,菱田,1:24.9,,1,1.7,37.3,栗東小椋,490(+6)
2,5,5,ウルスチャージ,牡2,55.0,田口,1:26.3,8,2,3.8,38.3,栗東大橋,482(-8)
3,1,1,ガヤーズランボー,牡2,55.0,浜中,1:26.7,2.1/2,9,76.2,38.2,栗東秋山,482(-8)
4,8,11,ユイリノベーション,牡2,55.0,藤懸,1:26.9,3/4,5,21.6,38.8,栗東平田,464(0)
5,2,2,リアルメッセージ,牡2,55.0,岩田望,1:27.1,1,4,12.3,39.2,栗東小林,458(+6)
6,7,9,ウィザードシチー,牡2,55.0,亀田,1:27.1,ハナ,7,49.9,38.9,栗東北出,454(0)
7,6,7,シュライアハフト,牡2,51.0,★河原田,1:27.6,3,10,106.4,39.7,栗東小栗,492(+6)
8,4,4,サウンドエフォート,牡2,55.0,吉田隼,1:27.7,1/2,6,37.4,39.3,栗東安達,484(-10)
9,6,6,ヤマトクオーレ,牡2,52.0,▲森田,1:27.8,クビ,11,301.1,38.5,栗東安達,476(+2)
10,7,8,テーオーダーウィン,牡2,55.0,松山,1:29.5,10,3,5.2,41.4,栗東岡田,476(-10)
11,3,3,ルーストカール,牡2,55.0,幸,1:29.6,1/2,8,65.5,40.9,栗東羽月,434(+20)
