着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,14,ジャイアンバローズ,牡3,57.0,丹内,1:46.9,,3,5.0,38.1,栗東池江,530(-4)
2,7,12,オオツカ,牡3,57.0,松本,1:46.9,クビ,5,6.6,38.2,栗東大久保,444(+2)
3,2,2,ボールドタワー,牡3,57.0,横山琉,1:48.6,10,1,3.6,39.4,美浦鈴木慎,484(-2)
4,1,1,ホノボノ,牡3,54.0,▲石田,1:48.7,1/2,9,66.8,38.7,美浦尾形,462(-2)
5,4,5,レッドフレーザー,牡3,54.0,▲古川奈,1:49.1,2.1/2,4,6.2,39.5,栗東矢作,508(-10)
6,8,13,サンオブザサン,牡3,57.0,古川吉,1:49.3,1,8,18.4,38.8,栗東高橋一,502(-2)
7,6,9,ラインメテオラ,牡3,57.0,富田,1:49.5,1.1/2,7,16.8,40.8,栗東長谷川,480(+10)
8,7,11,オトコノロマン,牡3,54.0,▲田山,1:49.8,1.3/4,2,4.4,40.3,栗東新谷,494(-6)
9,3,3,エルアン,牡3,54.0,▲小林美,1:50.1,1.3/4,6,13.8,39.9,美浦浅利,448(+4)
10,5,8,シーズンシート,牝3,52.0,▲石神道,1:50.1,ハナ,11,117.2,39.5,美浦柄崎,400(-14)
11,6,10,エントルード,牡3,54.0,▲和田陽,1:50.5,2.1/2,14,142.2,40.1,栗東飯田,496(+2)
12,3,4,ナムラステラ,牝3,52.0,▲森田,1:50.8,1.1/2,12,127.6,41.5,栗東荒川,466(+12)
13,4,6,ゴーゴーコクラ,牡3,57.0,川又,1:51.5,4,10,102.7,41.5,栗東牧田,464(-10)
14,5,7,ラットバラット,牡3,57.0,菊沢,1:53.2,10,13,140.3,43.6,美浦矢野,484(+8)
