着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,9,グレーヌドジョワ,牡2,56.0,富田,2:02.0,,2,3.9,35.3,栗東今野,456(0)
2,2,2,マーゴットガイア,牝2,55.0,小崎,2:02.1,1,5,14.5,35.6,栗東石坂,484(-6)
3,6,8,ノンブルドール,牡2,56.0,亀田,2:02.2,3/4,1,2.5,35.1,栗東西園翔,438(0)
4,8,13,サトノトリニティ,牡2,56.0,小沢,2:02.5,1.3/4,3,4.6,35.3,栗東池江,486(-2)
5,8,12,ロザーンジュ,牝2,53.0,◇今村,2:02.6,クビ,9,44.0,35.1,栗東寺島,430(-16)
6,5,7,アイスアイスベイビ,牡2,56.0,菊沢,2:02.7,1,6,17.6,35.8,美浦岩戸,462(+4)
7,4,5,オオツカ,牡2,55.0,☆松本,2:02.9,1.1/4,4,7.6,36.3,栗東大久保,450(+6)
8,1,1,ワールドブレイヴ,牡2,56.0,丸山,2:03.1,1.1/2,8,40.6,36.4,美浦宮田,492(0)
9,4,4,コスモエーヴィヒ,牝2,52.0,▲石神道,2:03.5,2,11,82.2,36.7,美浦伊藤大,450(-2)
10,7,10,マチュ,牝2,51.0,★河原田,2:04.1,3.1/2,10,67.0,36.6,栗東谷,426(-2)
11,5,6,ノーブルホライズン,牡2,56.0,木幡初,2:04.4,2,13,203.5,37.4,美浦粕谷,486(+8)
12,7,11,カイキアス,牡2,54.0,△長浜,2:05.4,6,7,31.7,37.8,栗東松永幹,500(0)
13,3,3,マイネルアルゴー,牡2,53.0,▲和田陽,2:12.2,大,12,99.6,43.5,美浦清水英,440(+4)
