着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,ヤマニンバロネス,牝4,56.0,武豊,1:23.7,,5,10.0,35.6,栗東千田,486(+4)
2,2,3,ポートデラメール,牝4,56.0,ルメー,1:24.3,3.1/2,2,3.8,36.0,栗東斉藤崇,458(-2)
3,6,12,ピカラ,牝3,54.0,戸崎圭,1:24.3,クビ,1,2.8,36.1,栗東坂口,460(+4)
4,8,16,ライトオブヌカタ,牡3,56.0,岩田望,1:24.7,2.1/2,3,7.0,36.5,栗東上村,496(+8)
5,3,6,コロナドブリッジ,牡3,56.0,西村淳,1:24.7,アタマ,4,9.2,36.3,栗東庄野,518(-6)
6,5,9,スターオブロンドン,牡3,56.0,古川奈,1:25.1,2.1/2,12,92.3,36.1,栗東矢作,470(0)
7,7,13,アンビシャスヨシノ,牡4,58.0,角田和,1:25.2,クビ,8,17.3,36.9,栗東吉田,470(+2)
8,8,15,シーニックビュー,牡5,58.0,吉田隼,1:25.3,1/2,10,49.7,37.0,美浦金成,506(-20)
9,2,4,ダイシンリンク,牡4,58.0,中井,1:25.3,ハナ,6,13.6,36.6,栗東森秀,464(+2)
10,5,10,ラピダリア,牝5,56.0,池添,1:25.6,2,13,121.5,37.0,栗東吉田,470(-6)
11,1,2,モズタチアガレ,牡4,58.0,Mデム,1:25.6,クビ,7,16.6,36.9,栗東中尾,498(+4)
12,4,8,ワーズワース,牡8,58.0,浜中,1:25.6,アタマ,9,32.8,36.2,栗東高橋一,496(-4)
13,6,11,オコタンペ,牡5,58.0,富田,1:25.8,1.1/4,11,92.2,37.2,栗東須貝,488(-2)
14,3,5,サンコンクエスト,牝4,56.0,太宰,1:26.3,2.1/2,16,204.6,36.7,栗東渡辺,552(-9)
15,1,1,ロードオルデン,牡7,58.0,吉村,1:26.4,1/2,14,175.1,37.4,栗東辻野,496(+4)
16,4,7,プチプラージュ,牝4,56.0,幸,1:26.7,2,15,193.3,37.8,栗東大根田,458(+6)
