馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コンヴァージョン,牡4,丸田,美浦・上原博,差し,99.5,11,4,アンタレス,35.2,450(-7),盛岡,39,中5週,,,2,カラヴァッジオ,Uncle Mo,
2,2,ショウナンダイン,セ3,丸山,美浦・森一,差し,11.8,4,5,3歳以上1勝クラス,33.0,472(+8),新潟,20,中2週,Y,,3,サートゥルナーリア,Northern Afleet,
3,2,アレクレア,牝4,大野,美浦・蛯名利,差し,38.8,8,7,3歳以上1勝クラス,35.5,428(-10),福島,48,中6週,Y,,3,オルフェーヴル,マクフィ,
4,3,マーゴットソラーレ,セ5,,美浦・伊坂,先行,39.2,9,,,0.0,438(-12),新潟,119,中16週,Y,,3,ノヴェリスト,アグネスタキオン,
5,3,スタニングヴュー,牝4,三浦,美浦・金成,先行,12.3,5,5,3歳以上1勝クラス,33.4,480(+14),新潟,28,中3週,Y,,3,リアルスティール,ダイワメジャー,
6,4,ロジルーラー,牡5,内田博,美浦・稲垣,差し,143.0,14,15,4歳以上1勝クラス,42.0,514(-4),福島,133,中18週,Y,,3,ルーラーシップ,サンデーサイレンス,
7,4,デイジー,牝5,戸崎圭,美浦・田中勝,先行,3.7,3,2,3歳以上1勝クラス,33.6,472(-4),新潟,20,中2週,Y,,3,デクラレーションオブウォー,ディープインパクト,
8,5,ルンベーラ,牝3,木幡巧,美浦・菊川,,16.7,6,10,,33.6,460(+2),新潟,34,中4週,Y,,3,ミッキーグローリー,タイキシャトル,
9,5,クモヒトツナイ,牡4,小林脩,美浦・加藤和,差し,133.6,13,9,3歳以上1勝クラス,33.5,486(+2),新潟,20,中2週,Y,,3,アルアイン,キングカメハメハ,
10,6,ジャグアール,牡5,石橋脩,美浦・矢野,差し,40.8,10,13,3歳以上1勝クラス,35.8,466(+4),福島,48,中6週,Y,,3,ハービンジャー,ディープインパクト,
11,6,レッドシュトラール B,セ4,小崎,美浦・古賀大,差し,153.3,15,12,3歳以上1勝クラス,38.9,480(-2),東京,91,中12週,Y,,3,リアルインパクト,ジャングルポケット,
12,7,ゴディアーモ,牝3,武豊,美浦・森一,先行,3.5,2,4,3歳以上1勝クラス,34.4,442(+8),東京,90,中12週,Y,,3,リオンディーズ,ワークフォース,
13,7,クシマトゥルー,牝3,津村,美浦・矢嶋,先行,31.0,7,14,3歳以上1勝クラス,36.1,428(+10),函館,56,中7週,Y,,3,ドレフォン,キングカメハメハ,
14,8,ペプチドドリーム,牡3,横山武,美浦・松尾,先行,3.0,1,1,3歳未勝利,35.6,464(-6),福島,48,中6週,Y,,2,ヘンリーバローズ,キングカメハメハ,
15,8,コーディアリー,牡3,菊沢,美浦・天間,差し,104.5,12,11,3歳以上1勝クラス,33.8,472(+2),新潟,20,中2週,Y,,3,ダノンバラード,ハーツクライ,
