着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,9,ハヤブサオヒメサマ,牝4,56.0,吉田隼,1:45.3,,9,29.8,37.9,栗東渡辺,456(+6)
2,2,2,ポンピエ,牡5,58.0,鮫島駿,1:45.4,1/2,5,7.4,38.8,栗東井上,458(0)
3,5,5,ロードアルディート,牡4,58.0,浜中,1:45.6,1.1/4,4,6.5,38.1,栗東武幸,458(-4)
4,6,8,ディースプレマシー,牡4,58.0,富田,1:45.7,3/4,11,80.0,38.8,美浦牧,462(+6)
5,3,3,ブリスフル,牡5,54.0,★河原田,1:45.9,1.1/4,12,96.5,38.8,美浦武市,504(-6)
6,8,12,シュヴァルノワール,牡4,58.0,横山和,1:45.9,アタマ,8,21.7,38.7,美浦嘉藤,494(-4)
7,8,11,メイショウソラリス,牡3,55.0,松本,1:46.2,1.3/4,1,4.5,40.3,栗東角田,460(0)
8,6,7,ホウオウバローロ,牡5,55.0,▲小林美,1:46.3,クビ,6,7.4,40.3,栗東前川,470(-4)
9,7,10,ペトリコール,牝3,53.0,斎藤,1:46.8,3,2,4.9,40.5,栗東上村,502(+4)
10,1,1,レイサンソク,牡3,55.0,佐々木,1:47.0,1,7,8.0,40.2,栗東吉村,520(0)
11,4,4,スマートブル,牡4,58.0,横山琉,1:47.2,1.1/2,10,42.6,41.2,美浦室井,506(+4)
12,5,6,ロミオ,牡3,53.0,△舟山,1:48.8,10,3,6.3,42.3,美浦上原佑,504(0)
