着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,5,ルヴァレドクール,セ4,58.0,横山和,1:36.7,,2,4.2,36.0,美浦田村,496(-6)
2,2,2,ヘリオトロープ,牡4,58.0,レーン,1:36.7,ハナ,1,2.1,35.8,美浦萩原,478(-4)
3,5,7,ライフゲート,セ4,58.0,佐々木,1:37.0,1.1/2,6,19.2,36.2,美浦伊藤圭,512(+2)
4,7,12,グレイスザクラウン,セ4,58.0,木幡巧,1:37.2,1.1/2,5,16.2,35.9,美浦上原博,510(-4)
5,7,11,メイショウタイピン,牡4,58.0,大野,1:37.3,クビ,7,20.1,35.9,栗東飯田,508(-6)
6,3,3,コーリンカルベラ,牡5,58.0,吉田豊,1:37.4,1/2,12,112.1,35.7,美浦小野,490(+2)
7,6,9,グラフィティアート,牡4,58.0,高杉,1:37.6,1.1/2,3,6.8,36.4,栗東石橋,472(-4)
8,8,13,サンダーロード,牡4,58.0,田辺,1:37.6,クビ,10,62.7,37.0,美浦古賀慎,552(+4)
9,8,14,レッドダンルース,牡6,58.0,津村,1:37.7,クビ,4,7.8,37.0,栗東福永,468(+6)
10,5,8,マリンバンカー,牡5,58.0,松岡,1:37.8,1/2,8,24.9,36.7,美浦松永康,508(+6)
11,4,6,ミルフルール,牝5,56.0,原,1:38.7,5,13,142.6,38.2,美浦伊坂,492(-4)
12,1,1,スプレーフォール,牡5,55.0,▲石田,1:39.2,3,14,317.5,37.9,美浦相沢,460(-12)
13,6,10,ジュンゴールド,牡5,58.0,ディー,1:39.4,1,9,38.7,38.0,栗東友道,492(+4)
14,3,4,マスグラバイト,セ6,58.0,荻野極,1:41.0,10,11,77.2,38.9,美浦高木,472(-4)
