着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,5,エアサロメ,牝3,54.0,三浦,1:10.8,,2,4.2,36.4,美浦大竹,470(0)
2,4,7,ラベンダーヘイズ,牡3,56.0,小崎,1:11.0,1.1/2,3,4.5,37.0,美浦岩戸,468(+2)
3,1,1,シュヴァルツシルト,牡3,56.0,戸崎圭,1:11.1,1,1,4.1,36.8,美浦田島,476(+4)
4,8,15,ロードトライデント,牡3,56.0,横山武,1:11.4,1.3/4,4,6.7,36.5,美浦千葉,482(+4)
5,3,6,トモジャオーリー,牝3,54.0,津村,1:11.7,1.1/2,5,10.1,37.4,美浦鈴木伸,440(0)
6,2,4,ベアハンドキャッチ,牡3,56.0,原,1:11.7,クビ,11,55.8,36.8,美浦池上,502(+12)
7,4,8,タイセイブルーム,牡3,54.0,◇小林美,1:11.9,3/4,8,23.2,36.4,美浦古賀慎,492(+2)
8,2,3,リアライズタキオン,牡3,55.0,☆長浜,1:12.0,3/4,14,73.7,37.4,美浦手塚久,486(-4)
9,6,12,ナンナンプー,牝4,56.0,武藤,1:12.1,1/2,15,95.2,37.0,美浦水野,468(-4)
10,1,2,ヴェネチアンキング,牡3,53.0,▲佐藤,1:12.4,2,12,59.7,37.6,美浦伊藤圭,522(+12)
11,5,9,プルシャプラ,牡4,58.0,杉原,1:12.5,クビ,9,31.5,37.6,美浦池上,516(0)
12,7,13,トウタツ,牡4,58.0,佐々木,1:12.7,1.1/2,6,15.6,37.5,美浦小手川,520(+5)
13,7,14,マロンカラノテガミ,牝4,56.0,石橋脩,1:12.9,1,16,177.0,38.6,美浦清水英,428(-8)
14,5,10,アースミューズ,牝4,56.0,松岡,1:12.9,アタマ,13,61.0,38.5,美浦粕谷,454(-2)
15,6,11,ダノンゴーイチ,牡6,58.0,菊沢,1:13.6,4,7,17.2,39.5,美浦菊沢,510(+6)
16,8,16,ミスバレンシア,牝3,54.0,ミシェ,1:14.5,5,10,38.1,40.5,美浦武井,482(+4)
