着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,3,ルシード,牡4,58.0,北村友,1:06.8,,1,2.8,33.3,美浦田島,500(-8)
2,1,2,サウスバンク,牝4,56.0,酒井,1:07.0,1.1/2,4,11.6,33.9,栗東吉岡,486(-6)
3,2,4,レッドエヴァンス,セ5,58.0,ルメー,1:07.4,2,3,4.6,33.3,栗東東田,498(+10)
4,4,8,ドゥアムール,牝4,56.0,角田和,1:07.5,3/4,11,53.2,34.2,栗東中竹,482(-2)
5,8,16,ディアドコス,牡6,58.0,吉村,1:07.5,クビ,5,13.1,33.3,栗東羽月,494(-2)
6,1,1,バンドシェル,牡5,58.0,鮫島駿,1:07.6,1/2,9,30.9,33.7,栗東西村,490(-4)
7,4,7,アンビバレント,牡6,58.0,岩田望,1:07.7,クビ,6,16.5,33.8,栗東藤野,476(-2)
8,8,18,トーセントラム,牡6,58.0,秋山稔,1:07.7,クビ,18,141.2,33.2,美浦佐藤吉,446(-4)
9,5,9,コウセキ,牡4,58.0,レーン,1:07.7,アタマ,2,4.3,34.3,栗東西園翔,482(-4)
10,8,17,アスティスプマンテ,牝5,56.0,戸崎圭,1:07.7,アタマ,7,20.8,33.1,栗東佐藤悠,440(+2)
11,3,6,ダークエクリプス,牡7,58.0,荻野琢,1:07.8,クビ,15,112.4,32.9,栗東今野,500(+2)
12,3,5,メイショウピース,牝6,56.0,松山,1:07.9,1/2,10,51.6,33.5,栗東高橋亮,480(+4)
13,6,11,ブラックケリー,牝4,56.0,菱田,1:08.3,2.1/2,17,115.2,34.6,栗東長谷川,430(-2)
14,7,14,エヴァンスウィート,牝5,56.0,武豊,1:08.3,クビ,12,55.9,33.5,栗東友道,438(-4)
15,6,12,パクスロマーナ,牝6,56.0,池添,1:08.5,1.1/4,13,76.5,34.4,栗東加藤公,440(0)
16,7,15,トーラスシャイン,牡5,58.0,松本,1:08.6,3/4,8,25.2,35.0,栗東田中克,484(+10)
17,7,13,タガノシャーンス,牝6,56.0,川須,1:08.8,1.1/4,14,84.6,35.3,栗東中尾,472(0)
18,5,10,ジャスパーノワール,牡5,58.0,松若,1:09.2,2.1/2,16,112.6,34.5,栗東森秀,512(-2)
