着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,11,ビッグフラワー,牡5,58.0,西村淳,1:10.5,,11,31.0,35.9,美浦加藤征,488(-2)
2,7,13,フロウアンドライム,牡4,58.0,杉原,1:11.3,5,8,22.2,36.3,美浦大和田,454(0)
3,1,1,グランプレジール,セ7,58.0,小崎,1:11.6,1.3/4,5,8.1,37.7,美浦堀,518(-8)
4,4,8,スプリングデイ,牝5,56.0,黛,1:11.9,1.1/2,7,14.9,37.3,美浦伊藤大,446(+10)
5,2,4,バム,牡4,55.0,▲遠藤,1:12.4,3,16,150.9,36.5,美浦伊藤伸,464(+10)
6,4,7,テリオスルル,牝5,56.0,江田照,1:12.4,ハナ,13,56.4,37.2,美浦田島,496(+24)
7,3,6,エバーラスト,牡3,54.0,△石神道,1:12.5,1,1,3.8,38.2,美浦和田郎,498(-2)
8,3,5,ミルトハーバー,牡3,56.0,田辺,1:12.7,3/4,4,8.1,37.9,美浦鈴木慎,454(+2)
9,6,12,カシオペア,牡4,58.0,石橋脩,1:12.8,1/2,2,4.6,38.1,美浦上原佑,540(+8)
10,7,14,ラブリーガール,牝4,56.0,吉田豊,1:12.9,1,12,41.6,37.6,美浦勢司,458(+2)
11,1,2,サツキレジーナ,牝4,56.0,柴田大,1:13.0,クビ,9,27.2,38.8,美浦石栗,442(+4)
12,8,15,ハッピーサプライズ,牡5,58.0,菊沢,1:13.2,1.1/2,14,100.3,37.6,美浦佐藤吉,474(+2)
13,2,3,ショーモッシュ,セ4,56.0,◇小林美,1:13.5,2,10,28.3,39.3,美浦鈴木伸,502(+6)
14,5,10,ランスロット,セ5,55.0,▲上里,1:14.2,4,15,146.1,39.5,美浦本間,480(+10)
15,8,16,ファインサマーデイ,牡3,56.0,津村,1:16.3,大,3,5.9,41.4,美浦高柳瑞,448(-8)
16,5,9,ラプランセス,牝3,54.0,横山琉,1:18.6,大,6,11.7,44.1,美浦斎藤誠,476(+4)
