着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,9,ゲインサポート,セ4,60.0,森一,3:23.2,,1,2.7,14.0,栗東斉藤崇,456(-2)
2,1,1,オステリア,牡6,60.0,高田,3:23.5,2,2,3.7,14.0,栗東宮本,524(+2)
3,7,8,ボエーム,牡4,57.0,▲坂口,3:23.6,3/4,10,109.7,14.0,美浦石栗,448(-2)
4,5,5,リードアクトレス,牝4,58.0,小野寺,3:24.0,2.1/2,8,29.1,14.0,栗東安達,494(+2)
5,4,4,ウェイトゥザドーン,セ4,60.0,草野,3:24.2,1.1/4,3,5.7,14.0,美浦戸田,462(+2)
6,2,2,シーク,セ3,58.0,小牧加,3:24.2,アタマ,7,23.6,14.0,栗東角田,524(-4)
7,3,3,アナゴサン,牡7,60.0,黒岩,3:27.0,大,5,8.3,14.2,栗東牧田,472(0)
8,8,10,クリアクォーツ,牡3,58.0,大江圭,3:27.6,3.1/2,9,102.5,14.3,美浦的場,468(0)
9,7,7,フォワードアゲン,セ8,60.0,上野,3:27.9,1.1/2,6,17.7,14.3,美浦加藤和,438(+4)
10,6,6,ウインシュクラン,セ7,60.0,石神深,3:33.9,大,4,6.0,14.7,美浦和田郎,462(-6)
