着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,ゴールドアクセス,牡3,57.0,武豊,2:28.1,,1,2.7,34.4,栗東寺島,442(-4)
2,2,3,ミエノクラウン,牡3,57.0,岩田望,2:28.1,クビ,3,6.2,34.1,栗東高橋亮,490(-2)
3,3,6,ヴィラジョヴィス,牝3,55.0,北村友,2:28.4,1.3/4,2,3.9,34.7,栗東小栗,488(0)
4,4,7,レイワノキセキ,牡3,57.0,太宰,2:28.4,クビ,5,7.9,34.4,栗東本田,468(-4)
5,1,2,パゴスピグイノス,牝3,55.0,角田和,2:28.4,ハナ,13,279.3,35.1,栗東森田,494(+10)
6,6,12,フィエールシャンテ,牝3,55.0,国分優,2:28.4,ハナ,7,40.0,34.2,栗東小椋,424(-6)
7,8,16,キーテーマ,牝3,55.0,菱田,2:28.5,1/2,8,47.9,35.1,栗東宮,442(0)
8,2,4,サラサチャーミング,牝3,55.0,松山,2:28.9,2,9,73.9,35.2,栗東高柳大,408(+2)
9,5,10,ティラユール,牡3,57.0,酒井,2:28.9,ハナ,12,192.4,34.9,栗東北出,434(-4)
10,3,5,アスクファイアモア,牡3,57.0,坂井,2:28.9,クビ,6,8.4,34.7,栗東矢作,514(0)
11,8,17,ニテンイチリュウ,牡3,57.0,田口,2:29.5,3.1/2,16,462.6,35.0,栗東高橋康,486(0)
12,7,14,エンジェルボイス,牡3,57.0,佐々木,2:29.5,ハナ,4,7.6,36.0,栗東吉村,470(0)
13,8,15,ライヴモヒート,牡3,57.0,中井,2:29.6,1/2,17,553.8,35.2,栗東坂口,476(-4)
14,1,1,ヘブンクローバー,牡3,57.0,川又,2:29.7,3/4,14,285.0,35.2,栗東杉山佳,466(0)
15,6,11,ブルースプレイヤー,牡3,54.0,▲森田,2:29.8,1/2,15,357.2,35.7,栗東高橋亮,570(+6)
16,5,9,ウインマデイラ,牡3,57.0,丹内,2:31.0,7,10,86.3,37.1,栗東吉田,454(-10)
中止,7,13,ショウナンアンバー,牡3,57.0,鮫島駿,,,11,110.0,,栗東清水久,448(0)
