着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,14,メイショウコシュウ,牡3,57.0,武豊,1:54.2,,2,3.1,37.0,栗東松永幹,488(-8)
2,3,5,スパルタンエックス,牡3,55.0,△田山,1:54.5,1.3/4,6,23.5,37.4,栗東東田,472(+2)
3,5,9,レッドフロイデ,牡3,57.0,高杉,1:54.7,1.1/2,1,2.2,37.2,栗東大久保,444(-2)
4,8,15,ベルアズーロ,牡3,57.0,吉村,1:55.8,7,10,47.1,38.5,栗東西村,540(-8)
5,3,6,ゴールデンドラゴン,牡3,57.0,松若,1:55.8,ハナ,8,34.9,38.1,栗東宮本,454(-2)
6,2,3,ジーティーピカソ,牡3,57.0,西村淳,1:55.9,クビ,3,5.1,38.4,栗東宮地,528(-10)
7,5,10,ブラストオフ,牡3,57.0,長岡,1:56.1,1.1/2,11,60.6,37.9,栗東石橋,528(-18)
8,4,7,リリーサンダー,牡3,57.0,松山,1:56.3,1,4,15.3,37.6,栗東緒方,412(-4)
9,1,1,ロードファイター,牡3,57.0,団野,1:56.4,1,9,40.0,37.9,栗東東田,470(-4)
10,1,2,クールブレーブ,牝3,55.0,国分優,1:56.6,1.1/4,15,609.9,38.9,栗東松下,492(-2)
11,6,12,ニシノエビガタメ,牡3,57.0,幸,1:56.8,1,5,22.4,37.8,栗東吉村,448(-2)
12,4,8,カラバッシュ,牡3,57.0,北村友,1:56.8,ハナ,7,29.1,38.6,栗東寺島,510(0)
13,2,4,アライブテーラー,牝3,52.0,▲川端,1:57.5,4,14,401.2,39.1,栗東緒方,416(+2)
14,6,11,ティアーズクィーン,牝3,55.0,田口,1:57.5,ハナ,13,163.1,39.9,栗東平田,450(-10)
15,7,13,マイトグラッド,牡3,57.0,城戸,1:58.3,5,16,613.5,39.8,栗東荒川,426(-4)
16,8,16,イニシオ,牡3,55.0,◇永島,2:01.5,大,12,128.4,43.9,栗東福永,464(+4)
