着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,ランフォースマイル,牝4,57.0,五十嵐,3:11.4,,4,9.9,13.2,美浦秋本,478(+14)
2,5,8,キャネル,牡5,57.0,▲坂口,3:11.7,2,1,1.8,13.3,美浦手塚久,504(+6)
3,6,9,ゴールデンステップ,牝5,58.0,上野,3:12.0,1.3/4,2,5.3,13.3,美浦和田勇,490(-8)
4,4,5,メイショウトム,牡5,60.0,難波,3:12.6,3.1/2,5,10.9,13.3,栗東谷,488(-6)
5,7,11,プレミアブルー,牡4,59.0,中村,3:12.7,1,9,51.5,13.3,美浦菊川,456(-12)
6,7,12,エターナルシルバー,牡4,59.0,草野,3:13.6,5,8,36.1,13.4,美浦中舘,470(+2)
7,1,1,コンフェルマ,セ5,60.0,小牧加,3:14.1,3,3,9.7,13.4,栗東寺島,486(-20)
8,6,10,セイウンビッグバン,牡4,57.0,▲水沼,3:14.1,クビ,12,106.6,13.4,美浦萱野,444(-6)
9,3,4,バンデルオーラ,牡7,60.0,伴,3:14.4,1.3/4,6,12.0,13.5,美浦岩戸,490(+6)
10,3,3,コトブキヘスペラス,牡6,60.0,金子,3:16.0,10,14,146.1,13.6,美浦金成,466(+4)
11,8,14,パーセルペーパー,牡5,60.0,江田勇,3:16.3,1.3/4,7,29.1,13.6,美浦和田雄,444(-2)
12,4,6,ヨシノヤッタルデー,牡5,60.0,黒岩,3:16.8,3,11,93.0,13.6,栗東中竹,466(-2)
13,8,13,イェルマーク,牡5,60.0,大江圭,3:27.6,大,10,74.1,14.4,美浦西田,512(+10)
中止,5,7,ヴァルトバーデン,牡4,57.0,▲鷲頭,,,13,128.4,,美浦粕谷,490(+8)
