着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,16,タイセイアストロ,牡3,57.0,杉原,1:34.5,,2,3.5,34.8,美浦森一,456(+4)
2,3,5,ナイスプレーアスク,牝3,55.0,荻野極,1:34.5,クビ,6,13.2,35.6,美浦田村,444(+8)
3,5,9,レヴェランジェ,牝3,55.0,戸崎圭,1:34.7,1.1/4,5,10.0,35.3,美浦鈴木慎,446(+4)
4,6,12,ニシノマーレ,牝3,55.0,津村,1:34.8,クビ,4,9.4,35.6,美浦伊藤大,404(-4)
5,2,3,ベアサナエチャン,牝3,55.0,横山武,1:34.8,アタマ,1,3.0,35.6,美浦杉浦,444(+6)
6,1,2,ブラーヴジャン,牡3,57.0,丹内,1:34.9,クビ,8,23.3,34.9,美浦和田勇,428(+4)
7,6,11,ミナヅキ,牡3,57.0,石橋脩,1:34.9,クビ,3,5.9,35.3,美浦清水英,454(-2)
8,4,8,エルミー,牝3,55.0,菅原明,1:35.2,1.3/4,7,16.6,35.5,美浦中川,430(0)
9,2,4,モウエエデショー,牡3,57.0,原田和,1:35.2,ハナ,10,41.9,35.1,美浦萱野,472(-6)
10,7,14,ユイノナナフシギ,牡3,57.0,長岡,1:35.6,2.1/2,13,171.2,35.9,美浦深山,474(+14)
11,7,13,ソロイノシタク,牝3,53.0,△長浜,1:35.8,1,16,325.6,35.8,美浦矢嶋,414(0)
12,4,7,コスモシグルン,牝3,55.0,柴田大,1:35.9,3/4,9,33.3,36.9,美浦畠山,474(-4)
13,5,10,チェリーブルーム,牝3,52.0,▲石田,1:36.0,1/2,15,240.2,35.4,美浦蛯名利,460(+20)
14,1,1,オーシャンドリーム,牝3,52.0,▲石神道,1:36.1,3/4,14,207.7,35.9,美浦水野,498(+4)
15,8,15,ロッククライム,牡3,57.0,矢野貴,1:36.1,クビ,11,90.3,35.4,美浦佐藤吉,444(0)
16,3,6,ディアファニス,牝3,55.0,田辺,1:36.2,1/2,12,166.5,36.7,美浦伊坂,464(-6)
