着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,2,2,タイニーワンダー,牝2,55.0,団野,1:25.5,,1,3.7,38.0,栗東四位,412(-12)
2,3,4,ゼルダ,牝2,55.0,和田竜,1:25.5,クビ,3,4.7,37.8,栗東鈴木孝,474(-2)
3,3,5,ガルディエンヌ,牝2,55.0,北村友,1:25.8,1.1/2,10,50.7,37.2,栗東高橋亮,476(+10)
4,6,11,フレットローソ,牝2,55.0,岩田望,1:25.8,クビ,2,4.5,38.5,栗東高橋忠,494(-4)
5,2,3,サンタカリス,牝2,55.0,田口,1:25.8,ハナ,12,216.6,37.8,栗東秋山,442(+16)
6,6,10,パドゼフィール,牝2,52.0,▲田山,1:26.1,1.1/2,9,34.1,39.1,栗東新谷,466(0)
7,7,13,ガーネットフレア,牝2,55.0,Cデム,1:26.5,2.1/2,4,5.2,38.8,栗東杉山佳,446(-2)
8,1,1,キャスケード,牝2,55.0,長岡,1:26.5,クビ,11,199.2,38.1,栗東高橋亮,448(0)
9,5,9,ナムラソラン,牝2,51.0,★河原田,1:26.6,クビ,8,32.6,38.6,栗東羽月,436(+4)
10,4,6,リーガルスプレンダ,牝2,55.0,加藤,1:27.2,4,15,354.9,39.9,栗東庄野,466(0)
11,4,7,リアルナイスガール,牝2,55.0,鮫島良,1:27.4,1,14,352.0,38.4,栗東畑端,428(+2)
12,8,15,アンガーザガール,牝2,54.0,☆吉村,1:27.5,3/4,5,8.1,40.4,栗東東田,456(+10)
13,8,14,ナムラティアラ,牝2,55.0,高杉,1:27.7,1.1/4,6,9.6,39.8,栗東牧田,468(+4)
14,7,12,テンタイムトップ,牝2,55.0,坂井,1:28.2,3,7,28.9,39.9,栗東高柳大,454(+2)
15,5,8,トーアアグネス,牝2,55.0,菱田,1:28.9,4,13,316.8,40.5,栗東羽月,420(0)
