馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ストラーダ B,牝3,富田,栗東・安田,,18.8,7,13,,38.8,,札幌,27,中3週,Y,,3,ルヴァンスレーヴ,キングカメハメハ,
2,2,ジャイアンバローズ,牡3,岩田望,栗東・池江,差し,4.8,2,1,3歳1勝クラス,36.8,,京都,111,中15週,Y,,3,クリソベリル,Bodemeister,
3,3,ジーニアスバローズ,セ6,松若,栗東・辻野,先行,20.3,9,4,3歳以上2勝クラス,38.6,,阪神,76,中10週,Y,,3,ハーツクライ,サクラバクシンオー,
4,4,キングロコマイカイ,牡7,団野,栗東・畑端,差し,56.3,11,10,3歳以上2勝クラス,38.8,,阪神,76,中10週,Y,,3,キングカメハメハ,ハーツクライ,
5,5,ソニックステップ,セ4,西村淳,栗東・高野,先行,10.2,6,9,,38.9,,新潟,112,中15週,Y,,3,ドレフォン,ゴールドアリュール,
6,6,システマソラー,牡3,川田,栗東・橋田,差し,2.5,1,1,3歳以上1勝クラス,36.5,,小倉,62,中8週,Y,,3,ルヴァンスレーヴ,クロフネ,
7,6,ショーダンサー,牡4,国分優,栗東・大根田,差し,8.8,4,9,4歳以上2勝クラス,38.9,,京都,132,中18週,Y,,3,シニスターミニスター,シンボリクリスエス,
8,7,クロノスバレット,牡4,松山,栗東・吉村,差し,7.9,3,4,,37.9,,中京,27,中3週,Y,,3,Global Campaign,Mr. Greeley,
9,7,リヒトミューレ,牡3,吉村,栗東・中村,先行,19.5,8,1,3歳以上1勝クラス,38.9,,中京,42,中5週,Y,,3,ポエティックフレア,アグネスタキオン,
10,8,シュヴァルツリーベ,牝6,田山,栗東・羽月,差し,36.2,10,6,,37.9,,中京,27,中3週,Y,,3,ドレフォン,スパイキュール,
11,8,テイエムパイロット,牡4,柴田裕,栗東・秋山,先行,9.1,5,4,,40.1,,中京,41,中5週,Y,,3,パイロ,サウスヴィグラス,
